,Unnamed: 0,content,intensity,sentiment
1462,1462, iam eating pizza want some haha,1,happiness
1463,1463, thank you,1,happiness
1464,1464,so great to see oin amp cynthia  so happy  dinner was great cute little place  too bad oin got sick afterwards,1,happiness
1465,1465,chilling out listning to seal,1,happiness
1466,1466,quotleave the piecesquot  the wreckers hmm,1,happiness
1467,1467,im feeling pretty determined right now i just have to keep my determination flowing from now on,2,happiness
1468,1468,finding out that the person i love understands me,1,happiness
1469,1469,i feel very peaceful when i look at it,3,happiness
1470,1470,i feel i am not that sociable enough thus for friends wise i guess i do not miss most of them,1,happiness
1471,1471,i wanted to feel about our wedding and i hated that i felt resentful of what is supposed to be a joyous and celebratory occasion,1,anger
1472,1472, what time are you coming up here i dont want to spend the day with mom,1,sadness
1473,1473,i knew i was going to look at the mess and feel guilty for not pushing myself to get it taken care of,1,sadness
1474,1474, same was going to try warm milk but im lactose intolerant  haha,1,sadness
1475,1475,weekends are greatif you dont have to work them,1,happiness
1476,1476,slept in woke up with an iced coffee lazed about amp went out for a late lunch with the bf its been a sweet little laidback saturday,1,sadness
1477,1477,i thought i would miss feeling useful,1,happiness
1478,1478,i feel like a doll which has been abused,1,sadness
1479,1479,i am feeling super inspired for a few new projects too,2,happiness
1480,1480,out on a weekend with a group of people everybody felt irritated because at night the music didnt stop in time and at breakfast my boyfriend ran away because we didnt agree with him i felt angry,1,anger
1481,1481,i actually was in a meeting last week where someone yelled at an older lady because her phone rang i felt terrible for her your boss treats you unfairly or in this case someone makes you feel you are not worth anything is only allowing those who offended to steal your joy,1,anger
1482,1482,i feel like im talented enough to really deliver the line and make the listener hear the,1,happiness
1483,1483,im not sure what will come of this decision but im feeling excited to participate again,1,happiness
1484,1484,may the 4th be with you hahahaha thatll neverrr get old,1,happiness
1485,1485,unfair and unjust attitude toward a person close to me what i was the witness of caused anger in me,1,anger
1486,1486,i am ready to cry because i feel such a sweet presence of the ruach hakodesh the holy spirit in my room with me right now,1,happiness
1487,1487,i am wishful of gaining a feeling of responsibility from the planning of this event as well as commitment,1,happiness
1488,1488,i feel sadness from the fact that i was not born with a better appearance,1,sadness
1489,1489,i have runny nose i cant breathe terrible feeling,1,sadness
1490,1490,when passing the final examinations for social worker,1,happiness
1491,1491,just got back from the karaoke bar in the metreon watching millionaire matchmaker,1,happiness
1492,1492,i feel like im taking care of a needy puppy not living with a mother,1,sadness
1493,1493,just came back from seeing the boat that rocked it was an amazingly cool movie definitely getting it on dvd once its out,1,happiness
1494,1494,i need to feel confident about my stroke play and when i recently injured my wrist i found the x tremus the best for helping me recover yet still play,1,happiness
1495,1495,going to bed in pain fell on my shoulder today good night,1,sadness
1496,1496,i get the feeling this girl cries at everything from hollyoaks to a picture of a cute puppy,1,happiness
1497,1497,slept in missed bus train delayed doesnt stop at my stop late for work fucking heelllll,1,sadness
1498,1498,this is the best ecommerce site i hope youve watched the big bang theory httpwwwpennyblossomscom please hit quotbuy nowquot,1,happiness
1499,1499,i will not go into details from that long night but i woke up for our am bus feeling like i could barely stand and not trusting the pit in my stomach,1,happiness
1500,1500,i feel so violent just want to break some glass,2,anger
1501,1501,i need to do everything i can to push away the boundaries i feel listless and overwhelmed,1,sadness
1502,1502,enjoyed this week off work back next week,1,happiness
1503,1503,i feel like they are dirty all,1,sadness
1504,1504,i still feel like the admission that i don t like this popular show puts me in a category with people who kick puppies or people who or who steal the ratty clothes off the backs of dickensian orphans,1,happiness
1505,1505,httptwitpiccom670rw  i miss my puppy,1,sadness
1506,1506, dave why why why cant this happen when im not working and can listen whining big time,1,sadness
1507,1507,i have become too comfortable while at the same time feeling discontent because i have not been pursuing the thing the lord has set on my heart to pursue,1,sadness
1508,1508,ok yall its time for me to go to my room amp cuddle wit sasha lol see yall later alligators happy mothers day to da moms amp moms 2 be,1,happiness
1509,1509,needs to see a band live damn blink for not coming to the uk this year  anyone wanna go see billy bragg or colin blunstone with me,1,sadness
1510,1510, ohh shardup hehe hes hot lah gotta admeeet bleh,1,happiness
1511,1511, nooooooooooooooo well the 4g will prob be out in june but that doesnt help u now,1,sadness
1512,1512, i am soooo disapoointed i couldnt make it  i will be there next time glad it was productive,1,sadness
1513,1513,the loss of a close relative who was ill with cancer,1,sadness
1514,1514,i remember feeling so disappointed and discouraged when i realized after my first two that the baby belly on some women i,2,sadness
1515,1515,got through first semester university,1,happiness
1516,1516,well that rowing machine has paid off this week as ive lost 3lbs this week,1,happiness
1517,1517,i feel vain today,1,sadness
1518,1518, safer to say that your cube is now a sphere  but roll with it buddy  it is an awesome time  esp the 1st one,1,happiness
1519,1519,i sure do wish my mind could enter that box called quotnothingquot that men have  my brain just wont go there and its exhausting,1,sadness
1520,1520,oh happy day nice weather smiling happy baby and icecream later,1,happiness
1521,1521,i had a feeling going into this book that its a little too well loved to be orthodox,1,happiness
1522,1522,meeting a loved man,1,happiness
1523,1523,i feel selfish but i think it s about time i was,1,anger
1524,1524,done at disneyland kids knocked out stopped by the hotel bar and grabbed a grey goose amp tonic on the way uppeace,1,happiness
1525,1525,i could feel he divine blessing on me for the tryst,1,happiness
1526,1526,craving munchkins so bad,1,sadness
1527,1527,huhuhu still working to get new clients in motion graphics,1,happiness
1528,1528,i am feeling cautiously optimistic about dragon age mbourgon honestly yes it has flaws,1,happiness
1529,1529,i feel lonely and lost,1,sadness
1530,1530,i feel horrible having to say not right now so often,1,sadness
1531,1531,i cant shake off my feelings of being offended and hurt no matter how hard i try and the conversation keeps consuming my every thought,1,anger
